Page url,Poster,Name,Organizer,Description,Category,Highlights,Refund Policy,Address,Price,Date & Time
https://www.eventbrite.ca/e/chartwell-lunar-new-year-show-hosted-by-a1-radio-tickets-1981598818409,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175871601%2F1471591432293%2F1%2Foriginal.20260126-192317?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C493%2C5964%2C2982&s=c8c9e22529b3af42625a7eda1daa869d,Chartwell Lunar New Year Show - Hosted by A1 Radio,First Capital,"This event will include the Lion Dance, Gu Zheng, Fortune Telling, Games and singing and dancing performances.","Community, Other","2 hours, In person",Refunds up to 7 days before event,"2301 Brimley Road, Toronto, ON M1S 5B8, Canada",CAD 0.0,Feb 21 at 2:00 PM EST
https://www.eventbrite.com/e/the-buffaluv-platinum-preview-winter-2026-tickets-1980664916082,https://cdn.evbuc.com/images/1174991334/1548483112553/1/logo.20260115-201037,The Buffaluv Platinum Preview Winter 2026,Buffaluv Event Group,"Get ready for an exclusive sneak peek of Buffaluv at the Winter Platinum Preview Showcase 2026, live and in person!",Other,"Free parking, 3 hours, all ages, In person, Doors at 11:45 AM",Refunds up to 7 days before event,"55 Chicago Street, Buffalo, NY 14204, United States",USD 0.0 - USD 15.0,Feb 28 at 12:00 PM EST
https://www.eventbrite.com/e/niagara-falls-music-festival-2026-tickets-1982200594337,https://cdn.evbuc.com/images/1176535661/2648457845591/1/logo.20260203-061359,Niagara Falls Music Festival 2026,Faith Factor Ministries & End Time Harvest Church,"Get ready to rock out at the Niagara Falls Music Festival 2026 - it's gonna be a day full of music, fun, and good vibes!","Music, Other","Free parking, 5 hours 30 minutes, all ages, In person, Doors at 2:30 PM",Refunds up to 7 days before event,"9527 McLeod Road, Niagara Falls, ON L2H 0Z4, Canada",CAD 0.0,Jul 18 at 3:00 PM EDT
https://www.eventbrite.ca/e/meditate-for-bliss-in-2026-tickets-1982592052198,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176960503%2F274531588582%2F1%2Foriginal.20260207-193638?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=aabebd374405a210bd4f2ba01fe6278f,Meditate for Bliss in 2026,,"You're Cordially Invited! Science of Spirituality invites you to join us for an enlightening program on: Meditate for Bliss in 2026 Are you prepared to transform your life and deepen your spiritual journey? This informative meditation workshop introduces a simple meditation technique. Through regular meditation, the soul learns to rest in a state of inner bliss - remaining calm and centered regardless of life’s changing circumstances. As we reconnect with our true nature, a gradual and lasting transformation begins to unfold in everyday life. All are Welcome! Program is free of charge! Date: Saturday, February 21, 2026 Time: 02:00 PM - 03:30 PM Venue: London Public Library- Beacock Library Meeting Room B 1280 Huron St London, ON N5Y 4M2 About Us: Science of Spirituality is a global organization committed to improving lives through meditation, under the guidance of Sant Rajinder Singh Ji Maharaj. All Science of Spirituality programs are completely free of charge. Additional Information: * Light refreshments will be served. * Free parking is available. We look forward to seeing you there and sharing this transformative experience with you. For any questions or more information, please contact us at: Email: elontario@sos.org Phone: 647-430-3335 With hope and gratitude",,"1 hour 30 minutes, In person",Refunds up to 7 days before event,"1280 Huron St Meeting Room B, London, ON N5Y 4M2, Canada",Free,Feb 21 at 2:00 PM EST
https://www.eventbrite.ca/e/empathy-excellence-navigating-complexities-of-palliative-care-tickets-1977308638365,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176904479%2F147089986598%2F1%2Foriginal.20260206-193903?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6912%2C3456&s=c3a9d04340a79f2be9e0e21de7066968,Empathy & Excellence - Navigating Complexities of Palliative Care,Scarborough Centre For Healthy Communities,Enjoy a full day of learning from expert speakers in the latest approach in compassionate care and how AI impacts our work.,"Health, Medical","8 hours, In person",No Refunds,"20 Torham Place, Toronto, ON M1X 1E3, Canada",120.00 CAD - 90.00 CAD,Mar 25 at 8:00 AM EDT
https://www.eventbrite.com/e/pmp-live-instructor-led-certification-training-bootcamp-eggertsville-ny-tickets-1251043628169,https://cdn.evbuc.com/images/888704913/2032768092403/1/logo.20241031-082102,"PMP Live Instructor Led Certification Training Bootcamp Eggertsville, NY",Shine BrightX is a Leading Training Providers,Join our PMP Online Certification Training Bootcamp Course to boost your project management skills!,"Business, Career","8 hours, In person",Refunds up to 7 days before event,"Eggertsville, Eggertsville, NY 14226, United States",482.02 USD,Feb 21 at 9:00 AM
https://www.eventbrite.ca/e/summer-2026-international-and-exchange-student-orientation-tickets-1981756223211,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F822593899%2F1582808953163%2F1%2Foriginal.jpg?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f7b1441c60d9e3107b2446de5db21637,Summer 2026 International and Exchange Student Orientation,York University,Welcome to York University! We are so excited to meet you!,"Family & Education, Education",In person,Refunds up to 7 days before event,"280N York Lanes (second floor of York Lanes), North York, ON M3J1P3, Canada",USD 0.0,May 1 at 9:00 AM
https://www.eventbrite.ca/e/masters-phd-grad-diploma-info-table-yorks-spring-open-housemarkham-tickets-1974432116611,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1124626073%2F2404406890273%2F1%2Foriginal.20250915-174921?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=ab3639d8c31a4be09780ba5b46ff42c6,"Master's, PhD & Grad Diploma Info Table @ York's Spring Open House(Markham)",Faculty of Graduate Studies | York University,Come meet the Graduate Recruitment Team at York University during the 2026 Markham Spring Open House,"Business, Career","4 hours 30 minutes, In person",Refunds up to 7 days before event,"1 University Boulevard, Markham, ON L6G 0A1, Canada",CAD 0.0,Mar 28 at 9:30 AM EDT
https://www.eventbrite.ca/e/beyond-borders-edo-language-day-and-canadian-multiculturalism-tickets-1855173496869,https://cdn.evbuc.com/images/1177480976/188709487928/1/logo.20260213-170533,Beyond Borders: Edo Language Day and Canadian Multiculturalism,NEBO TV Canada (Nekpen Obasogie),"Edo Language Day Worldwide on August 13th -16th, 2026 in Toronto, Canada","Community, Language","3 hours, In person",No Refunds,"100 Queen Street West, Toronto, ON M5H 2N2, Canada",Free,Aug 13 at 7:00 PM
https://www.eventbrite.ca/e/ohmyugal-south-asian-wedding-expo-2026-tickets-1981589196630,https://cdn.evbuc.com/images/1175859911/2990034098471/1/logo.20260126-174814,OhmYugal South Asian Wedding Expo 2026,Events By Debonair,Step into a world of elegance and tradition at the OHMYUGAL South Asian Wedding Expo 2026.,"Fashion, Bridal","Free parking, 10 hours, all ages, In person",Refunds up to 7 days before event,"3895 McNicoll Avenue, Toronto, ON M1X 0C1, Canada",Free,Feb 22 at 10:00 AM EST
https://www.eventbrite.com/e/buffalo-cinco-de-mayo-bar-crawl-tickets-1712594449099,https://cdn.evbuc.com/images/1129030253/2161917795983/1/logo.20250919-064704,Buffalo Cinco De Mayo Bar Crawl,PubCrawls.com,Join us for our Official Buffalo Cinco de Mayo Bar Crawl! Enjoy all of the best bars in Buffalo for our annual Pub Crawl!,"Holiday, Other","6 hours, ages 21+, In person",No Refunds,"73 Allen Street, Buffalo, NY 14202, United States",USD 7.13 - USD 30.65,May 2 at 4:00 PM EDT
https://www.eventbrite.com/e/young-artist-summer-camp-session-1-ages-6-12-at-locust-street-art-tickets-1975585143345,https://cdn.evbuc.com/images/1172284973/2344850785503/1/logo.20251204-023245,Young Artist Summer Camp: Session 1 (Ages 6-12) at Locust Street Art,Locust Street Art,"In this jam-packed two week summer camp, young artists will learn about all things visual arts.","Arts, Fine Art","11 days 5 hours, In person",Refunds up to 14 days before event,"138 Locust Street, Buffalo, NY 14204, United States",535.38 USD,Jul 13 at 9:00 AM EDT
https://www.eventbrite.ca/e/volunteer-fair-2026-npo-registration-tickets-1977905811526,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172977824%2F2532932338441%2F1%2Foriginal.20251215-132824?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=56695d4598a46728bd7c9a942cc62ef3,Volunteer Fair 2026 - NPO Registration,,"Connect with community members seeking volunteer placements at the 2026 Volunteer Fair, hosted by YRES, U+, and Ignite Fair.",,"1 hour 30 minutes, In person",Refunds up to 7 days before event,"7755 Bayview Avenue, Markham, ON L3T 6M8, Canada",CAD 0.0,Apr 25 at 2:30 PM EDT
https://www.eventbrite.ca/e/gardencare-seeding-flowers-tickets-1977140434262,https://cdn.evbuc.com/images/1175191511/2156871326253/1/logo.20260118-212632,GardenCare: Seeding Flowers,The Flower Shop and More Ltd.,Join Debra for flower-seeding tips over coffee & pastries!,"Home & Lifestyle, Home & Garden","Free parking, 1 hour 30 minutes, ages 16+, In person, Doors at 9:25 AM",No Refunds,"147 Queen Street East, Saint Marys, ON N4X 1A7, Canada",55.66 CAD,Feb 21 at 9:30 AM EST
https://www.eventbrite.ca/e/jashan-e-eid-bazaar-nuvo-eid-bazaar-2026-tickets-1977850153050,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172955443%2F233634265358%2F1%2Foriginal.20251215-012115?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C160%2C2560%2C1280&s=08c0c45567add146ab27c5a37ad58867,Jashan e Eid Bazaar Nuvo Eid Bazaar 2026 ✨,"Dream Media Agency & Cocktail Intl Group, Inc.","Eid at Nuvo — GTA’s Big Celebration! ✨ We’re taking over the stunning Nuvo Event Space (7920 Mississauga Rd, Brampton) this March 2026",,,Refunds up to 7 days before event,"7920 Mississauga Road, Brampton, ON L6Y 0J9, Canada",CAD 0.0,Mar 7 at 12:00 PM EST
https://www.eventbrite.com/e/volunteer-fair-2026-npo-registration-tickets-1977035676930,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172393926%2F2941672671721%2F1%2Foriginal.20251205-162836?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=80045c04512faf33ae2b38669b41de1f,Volunteer Fair 2026 - NPO Registration,U+ Education,"Connect with community members seeking volunteer placements at the 2026 Volunteer Fair, hosted by YRES, U+, and Ignite Fair.","Charity & Causes, Other","1 hour 30 minutes, In person",Refunds up to 7 days before event,"7755 Bayview Avenue, Markham, ON L3T 6M8, Canada",Free,Apr 25 at 2:30 PM EDT
https://www.eventbrite.com/e/my-last-day-album-release-show-tickets-1977989443672,https://cdn.evbuc.com/images/1173015511/2293256113363/1/logo.20251215-214644,My Last Day - Album Release Show,Photo City Music Hall,"My Last Day - Album Release Show - w/ Under The Black, Exham Priory, & AJ Savior @ Evening Star Concert Hall (Niagara Falls, NY)",Music,"ages 18+, In person",No Refunds,"8810 Niagara Falls Blvd, Niagara Falls, NY 14304, United States",USD 19.75,Apr 11 at 6:00 PM EDT
https://www.eventbrite.com/e/international-partnership-exchange-forum-ipef-2026-tickets-1982845601571,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177231506%2F2564412568241%2F1%2Foriginal.20260211-000547?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C131%2C2304%2C1152&s=30519f5209566e42ef7d4f30d011ce0c,International Partnership Exchange Forum (IPEF) 2026,GLOBAL LEADERS HUB INC,"October 6–8, 2026 | Niagara Falls, Ontario, Canada Bridging Emerging Markets with North American Opportunity | Get invitation to attend now","Business, Other","Free parking, 2 days 2 hours, ages 12+, In person, Doors at 9:30 AM",No Refunds,"7150, Niagara Falls, ON L2H 3N3, Canada",214.33 CAD,Oct 6 at 10:00 AM EDT
https://www.eventbrite.com/e/trades-and-talent-connect-2026-tickets-1981432062638,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175670746%2F2989735695168%2F1%2Foriginal.20260123-184919?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=3%2C0%2C1604%2C802&s=e41d8e8b2ba8b941f47473ec6d0caaeb,Trades and Talent Connect 2026,Support Ontario Youth,"Building Futures, One Connection at a Time",,,Refunds up to 7 days before event,"55 Barber Greene Road, Toronto, ON M3C 2A1, Canada",CAD 0.0,Feb 18 at 10:00 AM EST
https://www.eventbrite.ca/e/king-west-valentines-day-club-crawl-toronto-2026-saturday-february-14-tickets-1982143090341,https://cdn.evbuc.com/images/1176635966/1328730326083/1/logo.20260204-024314,"King West Valentine’s Day Club Crawl Toronto 2026 | Saturday, February 14",Toronto Nightclubs,"King West Valentine’s Crawl Toronto: great music, flirty energy, and a packed final venue to close out the night!",,,No Refunds,"590 King Street West, Toronto, ON M5V 1M6, Canada",CAD 15.94 - CAD 25.57,Feb 14 at 8:00 PM EST
https://www.eventbrite.ca/e/asis-toronto-chapter-193-virtual-certification-study-groups-spring-2026-tickets-1967219019042,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F891177023%2F195727366593%2F1%2Foriginal.20241104-150020?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C178%2C1200%2C600&s=537a2088cc8ac4f2ba7d8cd65857d18b,ASIS Toronto Chapter 193: Virtual Certification Study Groups - Spring 2026,ASIS International Toronto Chapter,Certification Study Groups - Virtual Platform - We look forward to seeing you online.,,,Refunds up to 7 days before event,"Webinar, Toronto, ON, Canada",215.44 CAD - 322.41 CAD,Jan 22 at 6:30 PM EST
https://www.eventbrite.ca/e/2026-lunar-new-year-festival-at-fo-guang-shan-temple-of-toronto-tickets-1982805358202,https://cdn.evbuc.com/images/1177197489/549900617497/1/logo.20260210-183546,2026 Lunar New Year Festival at Fo Guang Shan Temple of Toronto,Fo Guang Shan Temple of Toronto,Join us at Fo Guang Shan Temple for a fun 2026 Lunar New Year Festival filled with culture and good vibes!,,,Refunds up to 7 days before event,"6525 Millcreek Drive, Mississauga, ON L5N 7K6, Canada",CAD 0.0,Feb 15 at 11:00 AM EST
https://www.eventbrite.ca/e/black-history-month-closing-ceremony-2026-tickets-1977949882343,https://cdn.evbuc.com/images/1174099033/281668319429/1/logo.20260106-140919,Black History Month Closing Ceremony 2026,Wolf Performance Hall,"Join us for the grand finale of Black History Month, hosted by the London Black Heritage Council and London Public Library.",Community,"Paid parking, Parking available, 3 hours 30 minutes, all ages, In person, Doors at 12:30 PM",No Refunds,"251 Dundas Street, London, ON N6A 6H9, Canada",CAD 5.0 - CAD 15.0,Feb 28 at 1:00 PM EST
https://www.eventbrite.com/e/pmp-live-instructor-led-certification-training-bootcamp-dunkirk-ny-tickets-1249095220429,https://cdn.evbuc.com/images/888704913/2032768092403/1/logo.20241031-082102,"PMP Live Instructor Led Certification Training Bootcamp Dunkirk, NY",Shine BrightX is a Leading Training Providers,Join our PMP Online Certification Training Bootcamp Course to boost your project management skills!,"Business, Career","8 hours, In person",Refunds up to 7 days before event,"Dunkirk, Dunkirk, NY 14048, United States",482.02 USD,Feb 21 at 9:00 AM
https://www.eventbrite.com/e/the-biggest-eid-bazaar-in-gta-2026-markham-convention-centre-scarborough-tickets-1977778635138,https://cdn.evbuc.com/images/1172916923/2986375412700/1/logo.20251213-221705,THE BIGGEST EID BAZAAR IN GTA 2026- MARKHAM CONVENTION CENTRE SCARBOROUGH,SHAHZADA ENTERTAINMENT,"ur Eid Bazaar is a festive celebration bringing together shopping, food, and fun for the whole community. The bazaar features a variety of s","Community, City & Town","Free parking, 5 days 14 hours, all ages, In person, Doors at 9:55 AM",Refunds up to 7 days before event,"2901 Markham Road, Markham, ON M1X 0B7, Canada",USD 0.0,Mar 13 at 10:00 AM EDT
https://www.eventbrite.com/e/4-day-pmp-examination-certification-training-course-in-buffalo-ny-tickets-1796920851639,https://cdn.evbuc.com/images/1149158803/352227447965/1/logo.20251009-163503,"4 Day PMP Examination Certification Training Course In Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM EST
https://www.eventbrite.com/e/4-day-project-management-classroom-training-in-buffalo-ny-tickets-1756031079229,https://cdn.evbuc.com/images/1139776423/352227447965/1/logo.20250930-091847,"4 Day Project Management Classroom Training In Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM EST
https://www.eventbrite.com/e/project-management-professional-training-in-buffalo-ny-tickets-1746424786549,https://cdn.evbuc.com/images/1136228883/352227447965/1/logo.20250926-104509,"Project Management Professional Training in Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM EST
https://www.eventbrite.com/e/international-can-africa-business-impact-conference-toronto-2026-tickets-1579807128649,https://cdn.evbuc.com/images/1023259043/1873170323953/1/logo.20250505-095114,International Can-Africa Business Impact Conference - Toronto 2026,IMPACT GLOBAL EVENTS,Join us in Toronto for a conference focusing on the business impact of connecting Canada and Africa - it's gonna be epic!,,,Refunds up to 7 days before event,"30 Baywood Road, Toronto, ON M9V 2Z8, Canada",150.00 CAD - 200.00 CAD,Feb 20 at 9:00 AM EST
https://www.eventbrite.ca/e/2026-winter-holland-bloorview-first-robotics-tickets-1858679744149,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F457007579%2F278393473862%2F1%2Foriginal.20191004-150627?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=30%2C91%2C1502%2C751&s=4c953f345f1af20885cd559c6e155b83,2026 Winter Holland Bloorview FIRST Robotics,Holland Bloorview FIRST Robotics Program,"Explore robotics through hands-on projects, coding, and teamwork. Build, program, and innovate with cutting-edge tech. Join us!",,,Refunds up to 7 days before event,"150 Kilgour Road, Toronto, ON M4G 1R8, Canada",194.05 CAD,Jan 18 at 12:00 AM EST
https://www.eventbrite.ca/e/taste-and-see-plant-based-cooking-classes-by-paradise-health-tickets-1981081930383,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F760813119%2F1559856804963%2F1%2Foriginal.20240506-183343?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C612%2C4992%2C2496&s=f5da9098a1a900ff7079fc0b2b79d6df,Taste and See: Plant-based Cooking Classes by Paradise Health,Paradise Health,Five-part cooking class series for anyone looking to start their plant-based journey,"Health, Personal health","28 days 1 hour, In person",Refunds up to 7 days before event,"17310 Yonge Street Unit 2, Newmarket, ON L3Y 7S1, Canada",53.92 CAD,May 7 at 6:00 PM EDT
https://www.eventbrite.ca/e/mental-health-first-aid-mhfa-in-person-2-day-tickets-1981802428412,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F665829059%2F281105138567%2F1%2Foriginal.20240102-100143?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C31%2C1668%2C834&s=02107e2bff191d7a648cacd28f06be76,Mental Health First Aid (MHFA) - In-person 2-Day,"Matthew Rico, RN, Psychotherapist",Official Mental Health First Aid certificate course from Mental Health Commission of Canada. Taught in 28+ countries.,"Health, Mental health","1 day 8 hours, In person",Refunds up to 7 days before event,"99 Thornton Road South Meeting Room #5, Oshawa, ON L1J 5Y1, Canada",156.54 CAD,Feb 21 at 9:00 AM EST
https://www.eventbrite.ca/e/training-of-trainers-course-self-defense-system-for-women-tickets-1982293674743,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176577346%2F417907149945%2F1%2Foriginal.20260203-164547?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C114%2C4442%2C2221&s=5810dc906645b95756c13c7364088ab2,Training of Trainers Course: Self-Defense System for women,SheFighter - Empowering Women Through Self-Defence,"Are you ready to teach, lead, and carry the SheFighter system forward? We’re officially opening our Training of Trainers (TOT) for the first",,"Paid parking, Parking available",Refunds up to 7 days before event,"14 McCaul Street, Toronto, ON M5T 1V6, Canada",1100.00 CAD - 1850.00 CAD,Feb 14 at 2:00 PM EST
https://www.eventbrite.ca/e/mysc-iftar-give-back-2026-tickets-1981979165036,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176227109%2F2621256650821%2F1%2Foriginal.20260130-023218?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=423abb50381ade46719b46262bdaee6f,MYSC IFTAR GIVE-BACK 2026,MYSC Team,"Join us this Ramadan for a student Iftar focused on mental health; connect, learn, and give back to the community.","Charity & Causes, Education","Free parking, 3 hours, ages 13+, In person",Refunds up to 7 days before event,"951 Pond Mills Road, London, ON N6N 1C3, Canada",CAD 0.0,Feb 20 at 4:00 PM EST
https://www.eventbrite.ca/e/master-your-social-media-the-simple-content-calendar-formula-feb-18-2026-tickets-1978293633512,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173136288%2F16319902199%2F1%2Foriginal.20251217-155208?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=7c4f4b29c41eb11654fdf3f288b4877c,Master Your Social Media: The Simple Content Calendar Formula - Feb 18 2026,Small Business Centre,"Stop stressing about what to post. Learn a simple content calendar system to plan, stay consistent, and save time on social media.","Business, Startups","1 hour 30 minutes, In person",Refunds up to 7 days before event,"900 King Street, London, ON N5W 2X7, Canada",20.00 CAD,Feb 18 at 2:00 PM EST
https://www.eventbrite.ca/e/2026-20-under-40-cocktail-gala-tickets-1980496770153,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176055115%2F226356607882%2F1%2Foriginal.20260128-142721?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=9ed2f8f59d594ad814b73054885845a2,2026 20 Under 40 Cocktail Gala,London Inc.,"London's epic after-work party! Mix, mingle, meet and celebrate with London's finest young professionals.","Business, Startups","Free parking, 3 hours 30 minutes, In person",Refunds up to 1 day before event,"100 Kellogg Lane, London, ON N5W 2T5, Canada",CAD 54.58 - CAD 533.83,Mar 12 at 5:30 PM EDT
https://www.eventbrite.com/e/pmp-live-instructor-led-certification-training-bootcamp-fredonia-ny-tickets-1247881159139,https://cdn.evbuc.com/images/888704913/2032768092403/1/logo.20241031-082102,"PMP Live Instructor Led Certification Training Bootcamp Fredonia, NY",Shine BrightX is a Leading Training Providers,Join our PMP Online Certification Training Bootcamp Course to boost your project management skills!,"Business, Career","8 hours, In person",Refunds up to 7 days before event,"Fredonia, Fredonia, NY 14063, United States",482.02 USD,Feb 21 at 9:00 AM
https://www.eventbrite.ca/e/2026-leapin-business-accelerator-info-session-tickets-1981585611908,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176783197%2F137663999350%2F1%2Foriginal.20260205-153353?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C117%2C2560%2C1280&s=96d003ef35f2b80339943358f9286f72,2026 leapIN Business Accelerator Info Session,LEAP Junction Entrepreneurial Services,"Unlock the secrets to a winning leapIN application! Learn what to expect, how to apply, & what makes founders stand out.","Business, Startups","1 hour 30 minutes, In person",Refunds up to 7 days before event,"1001 Fanshawe College Blvd, London, ON N5Y 5R6, Canada",Free,Feb 18 at 1:00 PM EST
https://www.eventbrite.com/e/pisces-bash-2026-tickets-1980709272754,https://cdn.evbuc.com/images/1175045733/2985621916894/1/logo.20260116-124107,Pisces Bash 2026,The Rose Buffalo,"Come celebrate with us — good energy, good people, and a real celebration for Dodee’s 50th Birthday!","Holiday, Other","Free parking, 4 hours, ages 21+, In person",No Refunds,"199 Scott Street, Buffalo, NY 14204, United States",USD 28.52 - USD 33.85,Feb 28 at 10:00 PM EST
https://www.eventbrite.com/e/pmp-live-instructor-led-certification-training-bootcamp-depew-ny-tickets-1251126887199,https://cdn.evbuc.com/images/888704913/2032768092403/1/logo.20241031-082102,"PMP Live Instructor Led Certification Training Bootcamp Depew, NY",Shine BrightX is a Leading Training Providers,Join our PMP Online Certification Training Bootcamp Course to boost your project management skills!,"Business, Career","8 hours, In person",Refunds up to 7 days before event,"Depew, Depew, NY 14043, United States",482.02 USD,Feb 21 at 9:00 AM
https://www.eventbrite.com/e/pmp-live-instructor-led-certification-training-bootcamp-lackawanna-ny-tickets-1254306938819,https://cdn.evbuc.com/images/888704913/2032768092403/1/logo.20241031-082102,"PMP Live Instructor Led Certification Training Bootcamp Lackawanna, NY",Shine BrightX is a Leading Training Providers,Join our PMP Online Certification Training Bootcamp Course to boost your project management skills!,"Business, Career","8 hours, In person",Refunds up to 7 days before event,"Lackawanna, Lackawanna, NY 14218, United States",482.02 USD,Feb 21 at 9:00 AM
https://www.eventbrite.ca/e/tuesday-tunes-apl-tickets-1975319199901,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171646283%2F124938954227%2F1%2Foriginal.20251124-153456?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C890%2C445&s=7213217b4f4902b32d391128a998a8ca,Tuesday Tunes @APL,Aurora Public Library,Chill out with live tunes and good vibes every third Tuesday of the month at APL—see you there!,"Music, Acoustic","2 hours, In person",Refunds up to 7 days before event,"15145 Yonge Street, Aurora, ON L4G 1M1, Canada",CAD 0.0,Feb 17 at 6:00 PM
https://www.eventbrite.ca/e/adulting-with-money-financial-101-tickets-1982326235132,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176816369%2F297025178185%2F1%2Foriginal.20260205-203001?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C1%2C1080%2C540&s=aeac95543edd88289e07e10b30537561,Adulting With Money - Financial 101,Asif Kasim,Learn how to handle your finances like a pro without the stress at our Adulting With Money event – it's time to level up!,"Business, Finance","Free parking, 2 hours, all ages, In person, Doors at 6:00 PM",Refunds up to 7 days before event,"190 Harwood Avenue South, Ajax, ON L1S 2H6, Canada",Free,Feb 18 at 6:30 PM
https://www.eventbrite.com/e/pmp-classroom-training-process-flow-in-buffalo-ny-tickets-1741139748859,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F834937739%2F352227447965%2F1%2Foriginal.20240827-064811?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3e4f2eca3b31132e18b4ed35a532dd38,"PMP Classroom Training Process Flow In Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM EST
https://www.eventbrite.com/e/pmp-certification-training-in-buffalo-ny-tickets-1832465135549,https://cdn.evbuc.com/images/1154716433/352227447965/1/logo.20251016-071903,"PMP Certification Training in Buffalo, NY",Learners Ink,"Professionals undergoing the PMP course gain insights into project governance, including ethical considerations, compliance, and regulatory.",,,Refunds up to 7 days before event,"50 Fountain Plaza, Buffalo, NY 14202, United States",1699.00 USD,Feb 24 at 9:00 AM EST
